[1358204400] LOG ROTATION: DAILY
[1358204400] LOG VERSION: 2.0
[1358204400] CURRENT HOST STATE: adela.printers.sofia.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 51.33 ms
[1358204400] CURRENT HOST STATE: britney-test.colo.elex.be;DOWN;HARD;1;Server down!
[1358204400] CURRENT HOST STATE: bumblebee-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: cad1050.printers.tess.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: cassius.sensors.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 9.22 ms
[1358204400] CURRENT HOST STATE: cfengine-test.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: christina-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: christina.printers.tess.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 7.66 ms
[1358204400] CURRENT HOST STATE: chubra.printers.sofia.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: cmdb-test.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: coldfusion-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: confluence-xpeqt-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: contactmonitoring-test.sensors.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: crowd-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: crowd-xpeqt-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: cvs-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: dafinka.printers.sofia.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: datakeeper-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: datalog-archiving-test.colo.elex.be;DOWN;HARD;1;Server down!
[1358204400] CURRENT HOST STATE: dhalsim-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: diablo.tess.elex.be;DOWN;HARD;1;(Host Check Timed Out)
[1358204400] CURRENT HOST STATE: diehard-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: dino-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: dlog-pp-test.sensors.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: dlog1-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: dlog1-test.sensors.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 10.00 ms
[1358204400] CURRENT HOST STATE: dlog2-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: dlog2-test.sensors.elex.be;DOWN;HARD;1;(Host Check Timed Out)
[1358204400] CURRENT HOST STATE: dlog3-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: dlog3-test.sensors.elex.be;DOWN;HARD;1;(Host Check Timed Out)
[1358204400] CURRENT HOST STATE: dori-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: dss-cftest.colo.elex.be;DOWN;HARD;1;Server down!
[1358204400] CURRENT HOST STATE: dss-test.bevaix.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: dss-test.boston.elex.be;DOWN;HARD;1;(Host Check Timed Out)
[1358204400] CURRENT HOST STATE: dss-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: dss-test.erfurt.elex.be;DOWN;HARD;1;(Host Check Timed Out)
[1358204400] CURRENT HOST STATE: dss-test.kiev.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: dss-test.sensors.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: dss-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: dss-test.tess.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: dvorak-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: easyship.printers.tess.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 8.76 ms
[1358204400] CURRENT HOST STATE: edi-test.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: edi4mlx-stage.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: elaine-test.sensors.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: els.printers.tess.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 9.35 ms
[1358204400] CURRENT HOST STATE: endra.printers.erfurt.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 46.92 ms
[1358204400] CURRENT HOST STATE: esb-a-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: esb-a-test.kuching.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: esb-a-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: esb-b-test.kuching.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: esb-b-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: esb-b-uat.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: esbmonitor-test.colo.elex.be;DOWN;HARD;1;Server down!
[1358204400] CURRENT HOST STATE: eva.printers.tess.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 8.86 ms
[1358204400] CURRENT HOST STATE: ewaf-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: extranet-test.admin.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: extranet1-test.admin.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: fidanka.printers.sofia.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: fili-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: ftp-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: ftp-test.kuching.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: ftp-test.sensors.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: ftp-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: galaxy-test.tess.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: gambit-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: geofront-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: gerda.printers.tess.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 14.24 ms
[1358204400] CURRENT HOST STATE: gertrude.printers.tess.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: greta.printers.genk.elex.be;DOWN;HARD;1;CRITICAL - Time to live exceeded (10.32.96.7)
[1358204400] CURRENT HOST STATE: grozdanka.printers.sofia.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: gtools-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: hammy-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: harvey-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: heidi.printers.bevaix.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 19.97 ms
[1358204400] CURRENT HOST STATE: hma-lp.sofia.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: hobbit.tess.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 8.40 ms
[1358204400] CURRENT HOST STATE: hudson2-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: hudsonxta-xpeqt-test.colo.elex.be;DOWN;HARD;1;Server down!
[1358204400] CURRENT HOST STATE: hworders-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: inkless-test.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: inkless2-test.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: irmina.printers.erfurt.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 42.15 ms
[1358204400] CURRENT HOST STATE: ironhide-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: ishy.printers.erfurt.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 48.71 ms
[1358204400] CURRENT HOST STATE: itbi-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: jaguar-test.kiev.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: jenkins-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: jira4-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: jira4-xpeqt-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: karen.printers.tess.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 8.92 ms
[1358204400] CURRENT HOST STATE: katrien.printers.sensors.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: kili-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: kim.printers.tess.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 8.29 ms
[1358204400] CURRENT HOST STATE: king-test.sensors.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: kristine.printers.genk.elex.be;DOWN;HARD;1;CRITICAL - Time to live exceeded (10.32.96.5)
[1358204400] CURRENT HOST STATE: ldap-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: ldap1-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: ldapmaster-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: lechuck-test.sensors.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: lenor-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: linda.printers.tess.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 8.38 ms
[1358204400] CURRENT HOST STATE: linkiev-test.kiev.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: linkiev11.kiev.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: linsof-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: linsof04.sofia.elex.be;DOWN;HARD;1;(Host Check Timed Out)
[1358204400] CURRENT HOST STATE: linuxproxy.tess.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: lisa.printers.genk.elex.be;DOWN;HARD;1;CRITICAL - Time to live exceeded (10.32.96.9)
[1358204400] CURRENT HOST STATE: lists-stage.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: lld-test.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: mail-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: mainrouter-test.kiev.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: mainrouter.kiev.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: mainrouter.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: marina.printers.bevaix.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 17.61 ms
[1358204400] CURRENT HOST STATE: medix-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: melbare-test.colo.elex.be;DOWN;HARD;1;Server down!
[1358204400] CURRENT HOST STATE: merlin-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: milka.bevaix.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: mirona.printers.erfurt.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 37.55 ms
[1358204400] CURRENT HOST STATE: mis-uat.melexis.com;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: misdb-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: momus.boston.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: mona.printers.sensors.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 9.39 ms
[1358204400] CURRENT HOST STATE: mondra.printers.erfurt.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 39.06 ms
[1358204400] CURRENT HOST STATE: mory.printers.erfurt.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 48.60 ms
[1358204400] CURRENT HOST STATE: murray-test.sensors.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: mysql-test.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: nagios-test.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: nagios.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: nagiosclm-test.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: nancy.printers.tess.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: nasi.kuching.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 242.87 ms
[1358204400] CURRENT HOST STATE: natascha.printers.tess.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: nedelka.printers.sofia.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: nexus-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: nki-laptop.sofia.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 45.89 ms
[1358204400] CURRENT HOST STATE: oidmaster-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: oin-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: onlinedlog-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: onlinedlog-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: openft-test.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: openlink-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: oracle-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: oracle-test.sofia.elex.be;DOWN;HARD;1;(Host Check Timed Out)
[1358204400] CURRENT HOST STATE: oraclexpeqt-stage.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: oradvps-test.apps.elex.be;DOWN;HARD;1;Server down!
[1358204400] CURRENT HOST STATE: oragrid2-test.apps.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: orana.printers.erfurt.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 46.10 ms
[1358204400] CURRENT HOST STATE: orpmelei-test.apps.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: ortmelei.apps.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: paganini.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pamela.printers.sofia.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 45.63 ms
[1358204400] CURRENT HOST STATE: partner-test.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pc0628.sofia.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: pfus2-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pintail-fb-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pintail-fb-test.sensors.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pintail-fb-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pintail-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pintail-test.sensors.elex.be;DOWN;HARD;1;(Host Check Timed Out)
[1358204400] CURRENT HOST STATE: pintail-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pintail1-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pintail1-test.sensors.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pintail1-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pintail2-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pintail2-test.sensors.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pintail2-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pintail3-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pintaildb-mlx-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pintaildb-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: plone4-test.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: pmelei-test.apps.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: postgres-stage.sensors.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: postgresql-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: postgresql-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: postprocess-stage.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: postprocess-test.sensors.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: postprocess-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: prb423.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: printers-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: probka.printers.sofia.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 45.43 ms
[1358204400] CURRENT HOST STATE: quorn.tess.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 7.90 ms
[1358204400] CURRENT HOST STATE: restoreoraclexe-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: riverbed.colo.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.20 ms
[1358204400] CURRENT HOST STATE: rman-test.apps.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: ros-stage.admin.elex.be;DOWN;HARD;1;Server down!
[1358204400] CURRENT HOST STATE: rosa.printers.sensors.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: sabka.printers.sofia.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: sda-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: sda-test.sensors.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: sda-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: sda-uat.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: sda32-test.sensors.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: semana-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: shakira-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: shifu-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: shipka.printers.sofia.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: softdist-test.melexis.com;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: softs-test.sofia.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: sonja.printers.sensors.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: sonja.printers.tess.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: sparxdb-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: squid-test.colo.elex.be;DOWN;HARD;1;Server down!
[1358204400] CURRENT HOST STATE: starcraft-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: stella.printers.sensors.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 9.32 ms
[1358204400] CURRENT HOST STATE: synchost-test.colo.elex.be;DOWN;HARD;1;Server down!
[1358204400] CURRENT HOST STATE: takvarion.erfurt.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 36.29 ms
[1358204400] CURRENT HOST STATE: tanja.printers.sensors.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 9.64 ms
[1358204400] CURRENT HOST STATE: tchai-test.admin.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: te-vnc-test.erfurt.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: temp1.sofia.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 57.60 ms
[1358204400] CURRENT HOST STATE: tevira.printers.erfurt.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 41.16 ms
[1358204400] CURRENT HOST STATE: thora.printers.erfurt.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 42.33 ms
[1358204400] CURRENT HOST STATE: thunderbird-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: tipa.printers.erfurt.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 42.66 ms
[1358204400] CURRENT HOST STATE: tristram-test.tess.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: tscape-mlx-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: tscape-test.colo.elex.be;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.21 ms
[1358204400] CURRENT HOST STATE: tsura.printers.sofia.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: veronica.printers.sofia.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
[1358204400] CURRENT HOST STATE: vhost.sofia.elex.be;DOWN;HARD;1;(Host Check Timed Out)
[1358204400] CURRENT HOST STATE: viiper-test.apps.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: viiperbi-test.apps.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: viipercv-test.apps.elex.be;DOWN;HARD;1;CRITICAL - Host Unreachable (10.32.241.175)
[1358204400] CURRENT HOST STATE: viiperdb-test.apps.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: viiperdbcv-test.apps.elex.be;DOWN;HARD;1;CRITICAL - Host Unreachable (10.32.241.173)
[1358204400] CURRENT HOST STATE: viiperdbsb-test.apps.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: vprintf-test.apps.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: www-test.colo.elex.be;UP;HARD;1;Server alive
[1358204400] CURRENT HOST STATE: xerox7232.printers.boston.elex.be;DOWN;HARD;1;PING CRITICAL - Packet loss = 100%
